,osm_id,infra_type,geometry,lanes,bridge,lit,length,road_type,length_rp10,val_rp10,length_rp20,val_rp20,length_rp50,val_rp50,length_rp100,val_rp100,length_rp200,val_rp200,length_rp500,val_rp500,NUTS-3,NUTS-2,NUTS-1,NUTS-0,dam_C1_rp10,dam_C1_rp20,dam_C1_rp50,dam_C1_rp100,dam_C1_rp200,dam_C1_rp500,dam_C2_rp10,dam_C2_rp20,dam_C2_rp50,dam_C2_rp100,dam_C2_rp200,dam_C2_rp500,dam_C3_rp10,dam_C3_rp20,dam_C3_rp50,dam_C3_rp100,dam_C3_rp200,dam_C3_rp500,dam_C4_rp10,dam_C4_rp20,dam_C4_rp50,dam_C4_rp100,dam_C4_rp200,dam_C4_rp500,dam_C5_rp10,dam_C5_rp20,dam_C5_rp50,dam_C5_rp100,dam_C5_rp200,dam_C5_rp500,dam_C6_rp10,dam_C6_rp20,dam_C6_rp50,dam_C6_rp100,dam_C6_rp200,dam_C6_rp500,dam_HZ_rp10,dam_HZ_rp20,dam_HZ_rp50,dam_HZ_rp100,dam_HZ_rp200,dam_HZ_rp500
116,228047262,residential,"LINESTRING (19.6860142 41.6731283, 19.6852835 41.6725142)",1.0,,,0.09143860589938477,other,0.09140342631423641,0,0.09140342631423641,0,0.09140342631423641,0,0.09140342631423641,0,0.09140342631423641,0,0.08517241207299071,110,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(221.45, 332.17, 442.9, 553.62, 664.34)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(1771.59, 2657.38, 3543.17, 4428.97, 5314.76)",1713.81,1713.81,1713.81,1713.81,1713.81,2849.02
117,228047266,steps,"LINESTRING (19.6860965 41.6663298, 19.6861693 41.6664103)",1.0,yes,,0.014572929921936529,none,0.010802697246198327,0,0.010802697246198327,0,0.010802697246198327,0,0.010802697246198327,0,0.010802697246198327,0,0.010802697245989017,13,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,0.0,0.0,0.0,0.0
118,228047270,residential,"LINESTRING (19.6765835 41.6690411, 19.6759073 41.6747285)",1.0,,,0.6343932469630987,other,0.4556127863583572,75,0.4556127863583573,86,0.4556127863583572,96,0.4556127863583573,101,0.4556127863583573,107,0.4556127863583572,112,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(911.23, 1366.84, 1822.45, 2278.06, 2733.68)","(1011.46, 1517.19, 2022.92, 2528.65, 3034.38)","(1102.58, 1653.87, 2205.17, 2756.46, 3307.75)","(1143.59, 1715.38, 2287.18, 2858.97, 3430.76)","(1170.92, 1756.39, 2341.85, 2927.31, 3512.77)","(1193.71, 1790.56, 2387.41, 2984.26, 3581.12)","(7289.8, 10934.71, 14579.61, 18224.51, 21869.41)","(8091.68, 12137.52, 16183.37, 20229.21, 24275.05)","(8820.66, 13231.0, 17641.33, 22051.66, 26461.99)","(9148.7, 13723.06, 18297.41, 22871.76, 27446.11)","(9367.4, 14051.1, 18734.8, 23418.5, 28102.2)","(9549.64, 14324.47, 19099.29, 23874.11, 28648.93)",11447.27,12725.27,13887.08,14440.65,14973.71,15417.94
119,228047271,residential,"LINESTRING (19.6861693 41.6664103, 19.6856223 41.6709617, 19.6866003 41.6721108)",1.0,,,0.6593028281501058,other,0.6589571132621863,0,0.6589571132621863,0,0.6589571132621863,0,0.6589571132621863,0,0.6589571132621863,0,0.5533612729509018,13,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(215.81, 323.72, 431.62, 539.53, 647.43)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(1726.49, 2589.73, 3452.97, 4316.22, 5179.46)",12355.45,12355.45,12355.45,12355.45,12355.45,10375.52
120,228047273,motorway_link,"LINESTRING (19.6719932 41.6497778, 19.6722163 41.650762, 19.6727253 41.6509904)",2.0,,,0.16214602100521305,motorway,0.16029017696722286,0,0.16029017696722286,0,0.04183085832385954,10,0.04183085832385954,10,0.04183085832385954,11,0.04183085832385954,13,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(146.41, 475.83, 805.24, 1134.66, 1464.08)","(146.41, 475.83, 805.24, 1134.66, 1464.08)","(161.05, 523.41, 885.77, 1248.13, 1610.49)","(190.33, 618.57, 1046.82, 1475.06, 1903.3)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(292.82, 951.65, 1610.49, 2269.32, 2928.16)","(292.82, 951.65, 1610.49, 2269.32, 2928.16)","(322.1, 1046.82, 1771.54, 2496.26, 3220.98)","(380.66, 1237.15, 2093.63, 2950.12, 3806.61)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(29.28, 95.17, 161.05, 226.93, 292.82)","(29.28, 95.17, 161.05, 226.93, 292.82)","(32.21, 104.68, 177.15, 249.63, 322.1)","(38.07, 123.71, 209.36, 295.01, 380.66)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(219.61, 713.74, 1207.87, 1701.99, 2196.12)","(219.61, 713.74, 1207.87, 1701.99, 2196.12)","(241.57, 785.11, 1328.65, 1872.19, 2415.73)","(285.5, 927.86, 1570.23, 2212.59, 2854.96)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",14025.39,14025.39,3660.2,3660.2,3660.2,3660.2
121,228047277,primary,"LINESTRING (19.6738248 41.6708462, 19.6732469 41.6648869)",2.0,,,0.6636300901159229,primary,0.36776576929904237,56,0.36776576929904237,75,0.46807448339432367,70,0.5633192110405485,62,0.46807452007881306,79,0.5633192477250379,71,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(5957.81, 8936.71, 11915.61, 14894.51, 17873.42)","(7355.32, 11032.97, 14710.63, 18388.29, 22065.95)","(8893.42, 13340.12, 17786.83, 22233.54, 26680.25)","(9801.75, 14702.63, 19603.51, 24504.39, 29405.26)","(9735.95, 14603.93, 19471.9, 24339.88, 29207.85)","(10815.73, 16223.59, 21631.46, 27039.32, 32447.19)","(47662.44, 71493.67, 95324.89, 119156.11, 142987.33)","(58842.52, 88263.78, 117685.05, 147106.31, 176527.57)","(71147.32, 106720.98, 142294.64, 177868.3, 213441.96)","(78414.03, 117621.05, 156828.07, 196035.09, 235242.1)","(77887.6, 116831.4, 155775.2, 194719.0, 233662.8)","(86525.84, 129788.75, 173051.67, 216314.59, 259577.51)",24860.97,30800.38,37211.92,40953.31,40792.69,45262.7
122,228047280,residential,"LINESTRING (19.6757842 41.6503327, 19.6747972 41.6504129, 19.6749355 41.6522841)",1.0,,,0.29145030680745543,other,0.2908476385615083,0,0.16604947933281655,71,0.16604947933281655,80,0.16604947933281655,84,0.16604947933281655,89,0.16604947933281655,93,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(318.82, 478.22, 637.63, 797.04, 956.45)","(348.7, 523.06, 697.41, 871.76, 1046.11)","(361.99, 542.98, 723.98, 904.97, 1085.96)","(378.59, 567.89, 757.19, 946.48, 1135.78)","(391.88, 587.82, 783.75, 979.69, 1175.63)","(0.0, 0.0, 0.0, 0.0, 0.0)","(2550.52, 3825.78, 5101.04, 6376.3, 7651.56)","(2789.63, 4184.45, 5579.26, 6974.08, 8368.89)","(2895.9, 4343.85, 5791.81, 7239.76, 8687.71)","(3028.74, 4543.11, 6057.49, 7571.86, 9086.23)","(3135.01, 4702.52, 6270.03, 7837.54, 9405.04)",5453.39,4002.62,4383.71,4553.08,4764.79,4934.16
123,228047282,residential,"LINESTRING (19.6855153 41.6733527, 19.6850325 41.6736051, 19.6843743 41.6732111)",1.0,,,0.11958177390869129,other,0.11914927051536273,0,0.11914927051536273,0,0.11914927051536273,0,0.11914927051536273,0,0.11914927051536273,0,0.009540852130194037,110,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(24.81, 37.21, 49.61, 62.02, 74.42)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(198.45, 297.67, 396.9, 496.12, 595.35)",2234.05,2234.05,2234.05,2234.05,2234.05,319.14
124,228047286,tertiary,"LINESTRING (19.6727253 41.6509904, 19.6729368 41.6511944, 19.6730162 41.6522367, 19.6730966 41.6523649, 19.6785705 41.6520374, 19.6787092 41.6520917)",1.0,,,0.6343354699232143,tertiary,0.630849550164401,0,0.38096216574000463,36,0.5302915501432197,39,0.5302916836807333,46,0.5302915501432197,46,0.5302915501432197,50,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(617.16, 925.74, 1234.32, 1542.9, 1851.48)","(930.66, 1395.99, 1861.32, 2326.65, 2791.99)","(1097.7, 1646.56, 2195.41, 2744.26, 3293.11)","(1097.7, 1646.56, 2195.41, 2744.26, 3293.11)","(1193.16, 1789.73, 2386.31, 2982.89, 3579.47)","(0.0, 0.0, 0.0, 0.0, 0.0)","(4937.27, 7405.9, 9874.54, 12343.17, 14811.81)","(7445.29, 11167.94, 14890.59, 18613.23, 22335.88)","(8781.63, 13172.45, 17563.26, 21954.08, 26344.89)","(8781.63, 13172.44, 17563.26, 21954.07, 26344.88)","(9545.25, 14317.87, 19090.5, 23863.12, 28635.74)",15771.24,9524.05,13257.29,13257.29,13257.29,13257.29
125,228047293,secondary,"LINESTRING (19.6723406 41.6414696, 19.6756341 41.6413283)",2.0,,,0.2751328484257688,secondary,0.27484405079083474,0,0.27484405079083474,0,0.10002906292311234,54,0.11366563808368867,62,0.11366563808368867,66,0.11366563808368867,71,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(790.23, 1185.34, 1580.46, 1975.57, 2370.69)","(988.89, 1483.34, 1977.78, 2472.23, 2966.67)","(1034.36, 1551.54, 2068.71, 2585.89, 3103.07)","(1091.19, 1636.79, 2182.38, 2727.98, 3273.57)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(6321.84, 9482.76, 12643.67, 15804.59, 18965.51)","(7911.13, 11866.69, 15822.26, 19777.82, 23733.39)","(8274.86, 12412.29, 16549.72, 20687.15, 24824.58)","(8729.52, 13094.28, 17459.04, 21823.8, 26188.56)",15459.98,15459.98,5932.72,7437.14,7784.96,8219.73
126,228047296,motorway,"LINESTRING (19.6720544 41.6524707, 19.6713552 41.6430754)",2.0,,,1.0451270147490708,motorway,1.0451270148242653,0,0.10041908129765939,11,0.38729603944089896,23,0.6885540566424537,54,0.6885539561819838,50,0.6885539561819837,53,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(386.61, 1256.49, 2126.37, 2996.25, 3866.13)","(3117.73, 10132.63, 17147.53, 24162.43, 31177.33)","(13977.65, 45427.35, 76877.06, 108326.77, 139776.47)","(12049.69, 39161.51, 66273.32, 93385.13, 120496.94)","(13495.66, 43860.89, 74226.12, 104591.35, 134956.58)","(0.0, 0.0, 0.0, 0.0, 0.0)","(773.23, 2512.99, 4252.75, 5992.51, 7732.27)","(6235.47, 20265.27, 34295.06, 48324.86, 62354.66)","(27955.29, 90854.71, 153754.12, 216653.53, 279552.95)","(24099.39, 78323.01, 132546.64, 186770.26, 240993.88)","(26991.32, 87721.77, 148452.23, 209182.69, 269913.15)","(0.0, 0.0, 0.0, 0.0, 0.0)","(77.32, 251.3, 425.27, 599.25, 773.23)","(623.55, 2026.53, 3429.51, 4832.49, 6235.47)","(2602.73, 8458.89, 14315.04, 20171.19, 26027.34)","(2409.94, 7832.3, 13254.66, 18677.03, 24099.39)","(2554.54, 8302.24, 14049.94, 19797.65, 25545.35)","(0.0, 0.0, 0.0, 0.0, 0.0)","(579.92, 1884.74, 3189.56, 4494.38, 5799.2)","(4676.6, 15198.95, 25721.3, 36243.65, 46766.0)","(20484.48, 66574.57, 112664.66, 158754.74, 204844.83)","(18074.54, 58742.26, 99409.98, 140077.7, 180745.41)","(19882.0, 64616.49, 109350.98, 154085.47, 198819.95)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",91448.61,8786.67,33888.4,63526.0,60248.47,62706.61
127,228053878,secondary,"LINESTRING (19.6756341 41.6413283, 19.7029094 41.6396494, 19.7032381 41.6395932, 19.703452 41.6394325)",2.0,,,2.3337866297101413,secondary,2.333402847952363,0,2.333402847952363,0,2.333402847952363,0,0.09990901198291145,116,0.09990901198291145,126,0.14494508009374707,76,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(1328.79, 1993.18, 2657.58, 3321.97, 3986.37)","(1378.74, 2068.12, 2757.49, 3446.86, 4136.23)","(1463.95, 2195.92, 2927.89, 3659.86, 4391.84)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(10630.32, 15945.48, 21260.64, 26575.8, 31890.96)","(11029.95, 16544.93, 22059.91, 27574.89, 33089.86)","(11711.56, 17567.34, 23423.12, 29278.91, 35134.69)",131253.91,131253.91,131253.91,10376.55,10961.02,11036.12
128,228272275,residential,"LINESTRING (19.7861838 41.7688131, 19.7863528 41.7689412, 19.7865808 41.7694173, 19.7864601 41.7695973, 19.7862589 41.7696333)",1.0,,,0.11774808662250384,other,0.11574383324693902,395,0.11574383324693902,411,0.11574383324693902,426,0.11574383324693902,430,0.11574383324693902,443,0.11574383324693902,452,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(489.74, 734.61, 979.48, 1224.35, 1469.22)","(496.69, 745.03, 993.37, 1241.71, 1490.06)","(503.2, 754.79, 1006.39, 1257.99, 1509.59)","(504.93, 757.4, 1009.86, 1262.33, 1514.8)","(510.57, 765.86, 1021.15, 1276.44, 1531.72)","(514.48, 771.72, 1028.96, 1286.2, 1543.44)","(3635.8, 5453.7, 7271.61, 9089.51, 10907.41)","(3668.21, 5502.32, 7336.42, 9170.53, 11004.63)","(3698.59, 5547.89, 7397.19, 9246.49, 11095.78)","(3706.7, 5560.04, 7413.39, 9266.74, 11120.09)","(3733.03, 5599.54, 7466.06, 9332.57, 11199.08)","(3751.26, 5626.89, 7502.52, 9378.14, 11253.77)",7769.3,7908.2,8038.41,8073.13,8185.98,8264.11
129,228272276,residential,"LINESTRING (19.785347 41.7691672, 19.7862589 41.7696333, 19.786037 41.7698382)",1.0,,,0.12124295475421278,other,0.060125858939699205,295,0.060125858939699205,311,0.060125858939699205,326,0.060125858939699205,331,0.060125858939699205,343,0.060125858939699205,352,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(231.86, 347.79, 463.72, 579.65, 695.58)","(235.47, 353.2, 470.94, 588.67, 706.4)","(238.85, 358.27, 477.7, 597.12, 716.55)","(239.98, 359.97, 479.95, 599.94, 719.93)","(242.68, 364.02, 485.37, 606.71, 728.05)","(244.71, 367.07, 489.42, 611.78, 734.14)","(1783.48, 2675.22, 3566.97, 4458.71, 5350.45)","(1800.32, 2700.48, 3600.64, 4500.8, 5400.96)","(1816.1, 2724.15, 3632.2, 4540.25, 5448.3)","(1821.36, 2732.04, 3642.73, 4553.41, 5464.09)","(1833.99, 2750.98, 3667.98, 4584.97, 5501.97)","(1843.46, 2765.19, 3686.92, 4608.65, 5530.38)",3573.73,3657.16,3724.8,3747.34,3801.46,3842.04
